[2026-03-17 14:50:56.382] [INFO   ] Credit account 750250250 with 1234803097 bytes 
[2026-03-17 14:50:57.258] [INFO   ] AvailableQuota: 1234803097 
[2026-03-17 14:50:57.262] [INFO   ] GSU=104857600, consumptionRate=12 bytes/s Intervalo entre pedido=8738133 
[2026-03-17 14:50:57.262] [INFO   ] GSU=104857600, consumptionRate=3 bytes/s Intervalo entre pedido=34952532 
[2026-03-17 14:50:57.267] [INFO   ] [Truncated] GSU= 104857600, used = 356940 consumptionRate= 12 bytes/s Intervalo entre pedido = 29745 
[2026-03-17 14:50:57.267] [INFO   ] [Truncated] GSU= 104857600, used = 102 consumptionRate= 3 bytes/s Intervalo entre pedido = 34 
[2026-03-17 14:50:57.272] [INFO   ] Credit account 750250250 with 3435973836 bytes 
[2026-03-17 14:50:57.285] [INFO   ] LDAP Consumido = {0} Quota total = {4670776933} 
[2026-03-17 14:50:57.291] [INFO   ] Credit after topup = { 4670776933 } 
[2026-03-17 14:50:57.291] [INFO   ] GSU=104857600, consumptionRate=481766 bytes/s Intervalo entre pedido=217 
[2026-03-17 14:50:57.692] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 51f185ce-b73e-43fe-ad75-373979f68d34, 2, 356940, 0, 2025-07-17T22:06:41.001Z, N7) 
[2026-03-17 14:50:57.692] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:57.712] [INFO   ] LDAP Consumido = {102} Quota total = {4670776933} 
[2026-03-17 14:50:57.712] [INFO   ] AvailableQuota: 4670776831 
[2026-03-17 14:50:57.791] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 72ecae41-58de-43c3-9493-88e91af811a1, 2, 102, 0, 2025-07-17T13:51:30.001Z, SERVICE2) 
[2026-03-17 14:50:57.791] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:57.802] [INFO   ] LDAP Consumido = {104857600} Quota total = {4670776933} 
[2026-03-17 14:50:57.802] [INFO   ] AvailableQuota: 4565919333 
[2026-03-17 14:50:57.862] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 8c7678cd-9324-4fa2-b109-e7d10bf1132b, 2, 104857600, 0, 2025-07-17T13:54:33.001Z, SERVICE3) 
[2026-03-17 14:50:57.862] [INFO   ] Http response with code: 200 Message {grantedUnit=104857600, resultCode=200} 
[2026-03-17 14:50:57.871] [INFO   ] LDAP Consumido = {104857600} Quota total = {4670776933} 
[2026-03-17 14:50:57.871] [INFO   ] AvailableQuota: 4565919333 
[2026-03-17 14:50:57.871] [INFO   ] GSU=104857600, consumptionRate=183 bytes/s Intervalo entre pedido=572992 
[2026-03-17 14:50:57.871] [INFO   ] [Truncated] GSU= 104857600, used = 10017786 consumptionRate= 183 bytes/s Intervalo entre pedido = 54742 
[2026-03-17 14:50:57.920] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T09:46:30.001Z, N7) 
[2026-03-17 14:50:57.920] [INFO   ] Http response with code: 201 Message {grantedUnit=104857600, resultCode=201} 
[2026-03-17 14:50:57.932] [INFO   ] LDAP Consumido = {104857600} Quota total = {4670776933} 
[2026-03-17 14:50:57.932] [INFO   ] AvailableQuota: 4565919333 
[2026-03-17 14:50:57.932] [INFO   ] GSU=104857600, consumptionRate=7842 bytes/s Intervalo entre pedido=13371 
[2026-03-17 14:50:57.935] [INFO   ] [Truncated] GSU= 104857600, used = 9637818 consumptionRate= 7842 bytes/s Intervalo entre pedido = 1229 
[2026-03-17 14:50:58.092] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-17T16:28:03.001Z, SERVICE2) 
[2026-03-17 14:50:58.092] [INFO   ] Http response with code: 201 Message {grantedUnit=467077683, resultCode=201} 
[2026-03-17 14:50:58.102] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 8c7678cd-9324-4fa2-b109-e7d10bf1132b, 3, 10017786, 0, 2025-07-18T05:06:55.001Z, SERVICE3) 
[2026-03-17 14:50:58.102] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.102] [INFO   ] LDAP Consumido = {114875386} Quota total = {4670776933} 
[2026-03-17 14:50:58.112] [INFO   ] AvailableQuota: 4555901547 
[2026-03-17 14:50:58.112] [INFO   ] GSU=467077683, consumptionRate=3 bytes/s Intervalo entre pedido=155692560 
[2026-03-17 14:50:58.112] [INFO   ] [Truncated] GSU= 467077683, used = 1212 consumptionRate= 3 bytes/s Intervalo entre pedido = 404 
[2026-03-17 14:50:58.125] [INFO   ] LDAP Consumido = {114875386} Quota total = {4670776933} 
[2026-03-17 14:50:58.125] [INFO   ] AvailableQuota: 4555901547 
[2026-03-17 14:50:58.222] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 84cf15e3-774b-4971-8d6c-cafad7f682f9, 2, 9637818, 0, 2025-07-18T10:06:59.001Z, N7) 
[2026-03-17 14:50:58.222] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.236] [INFO   ] LDAP Consumido = {124513204} Quota total = {4670776933} 
[2026-03-17 14:50:58.236] [INFO   ] AvailableQuota: 4546263729 
[2026-03-17 14:50:58.242] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, c1a51b57-8c53-494b-82b8-6ec84e545815, 2, 1212, 0, 2025-07-17T16:34:47.001Z, SERVICE2) 
[2026-03-17 14:50:58.242] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.252] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T07:17:45.001Z, SERVICE3) 
[2026-03-17 14:50:58.252] [INFO   ] Http response with code: 201 Message {grantedUnit=455590154, resultCode=201} 
[2026-03-17 14:50:58.255] [INFO   ] LDAP Consumido = {124513204} Quota total = {4670776933} 
[2026-03-17 14:50:58.255] [INFO   ] AvailableQuota: 4546263729 
[2026-03-17 14:50:58.268] [INFO   ] LDAP Consumido = {124513204} Quota total = {4670776933} 
[2026-03-17 14:50:58.268] [INFO   ] AvailableQuota: 4546263729 
[2026-03-17 14:50:58.272] [INFO   ] GSU=455590154, consumptionRate=75309 bytes/s Intervalo entre pedido=6049 
[2026-03-17 14:50:58.272] [INFO   ] [Truncated] GSU= 455590154, used = 6627192 consumptionRate= 75309 bytes/s Intervalo entre pedido = 88 
[2026-03-17 14:50:58.353] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T10:07:36.001Z, N7) 
[2026-03-17 14:50:58.353] [INFO   ] Http response with code: 201 Message {grantedUnit=454626372, resultCode=201} 
[2026-03-17 14:50:58.370] [INFO   ] LDAP Consumido = {124515628} Quota total = {4670776933} 
[2026-03-17 14:50:58.372] [INFO   ] AvailableQuota: 4546261305 
[2026-03-17 14:50:58.372] [INFO   ] GSU=454626372, consumptionRate=354 bytes/s Intervalo entre pedido=1284255 
[2026-03-17 14:50:58.372] [INFO   ] [Truncated] GSU= 454626372, used = 119298 consumptionRate= 354 bytes/s Intervalo entre pedido = 337 
[2026-03-17 14:50:58.392] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-17T17:08:35.001Z, SERVICE2) 
[2026-03-17 14:50:58.392] [INFO   ] Http response with code: 201 Message {grantedUnit=227313065, resultCode=201} 
[2026-03-17 14:50:58.412] [INFO   ] LDAP Consumido = {124515628} Quota total = {4670776933} 
[2026-03-17 14:50:58.412] [INFO   ] AvailableQuota: 4546261305 
[2026-03-17 14:50:58.412] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, f28d4e60-ff00-4a4f-ae11-e3024c81f947, 2, 6627192, 0, 2025-07-18T07:19:13.001Z, SERVICE3) 
[2026-03-17 14:50:58.412] [INFO   ] GSU=227313065, consumptionRate=38118 bytes/s Intervalo entre pedido=5963 
[2026-03-17 14:50:58.412] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.412] [INFO   ] [Truncated] GSU= 227313065, used = 38118 consumptionRate= 38118 bytes/s Intervalo entre pedido = 1 
[2026-03-17 14:50:58.430] [INFO   ] LDAP Consumido = {124515628} Quota total = {4670776933} 
[2026-03-17 14:50:58.432] [INFO   ] AvailableQuota: 4546261305 
[2026-03-17 14:50:58.503] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 2d03ac9e-da82-4ea3-963b-0d3d1f6ee233, 2, 119298, 0, 2025-07-18T10:13:13.001Z, N7) 
[2026-03-17 14:50:58.503] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.523] [INFO   ] LDAP Consumido = {131142820} Quota total = {4670776933} 
[2026-03-17 14:50:58.523] [INFO   ] AvailableQuota: 4539634113 
[2026-03-17 14:50:58.554] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 09c29b33-29a6-47ef-b31d-4bd7108b09f2, 2, 38118, 0, 2025-07-17T17:08:36.001Z, SERVICE2) 
[2026-03-17 14:50:58.554] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.554] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T07:19:30.001Z, SERVICE3) 
[2026-03-17 14:50:58.554] [INFO   ] Http response with code: 201 Message {grantedUnit=453963411, resultCode=201} 
[2026-03-17 14:50:58.570] [INFO   ] LDAP Consumido = {131142820} Quota total = {4670776933} 
[2026-03-17 14:50:58.572] [INFO   ] AvailableQuota: 4539634113 
[2026-03-17 14:50:58.586] [INFO   ] LDAP Consumido = {131142820} Quota total = {4670776933} 
[2026-03-17 14:50:58.586] [INFO   ] AvailableQuota: 4539634113 
[2026-03-17 14:50:58.586] [INFO   ] GSU=453963411, consumptionRate=31125 bytes/s Intervalo entre pedido=14585 
[2026-03-17 14:50:58.586] [INFO   ] [Truncated] GSU= 453963411, used = 274491375 consumptionRate= 31125 bytes/s Intervalo entre pedido = 8819 
[2026-03-17 14:50:58.675] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T11:21:01.001Z, N7) 
[2026-03-17 14:50:58.675] [INFO   ] Http response with code: 201 Message {grantedUnit=453951481, resultCode=201} 
[2026-03-17 14:50:58.691] [INFO   ] LDAP Consumido = {131219056} Quota total = {4670776933} 
[2026-03-17 14:50:58.691] [INFO   ] AvailableQuota: 4539557877 
[2026-03-17 14:50:58.691] [INFO   ] GSU=453951481, consumptionRate=227 bytes/s Intervalo entre pedido=1999786 
[2026-03-17 14:50:58.691] [INFO   ] [Truncated] GSU= 453951481, used = 17252 consumptionRate= 227 bytes/s Intervalo entre pedido = 76 
[2026-03-17 14:50:58.732] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 6f73c8c2-2392-4ddd-938e-e7eee349becc, 2, 274491375, 0, 2025-07-18T09:46:29.001Z, SERVICE3) 
[2026-03-17 14:50:58.732] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.742] [INFO   ] LDAP Consumido = {131219056} Quota total = {4670776933} 
[2026-03-17 14:50:58.742] [INFO   ] AvailableQuota: 4539557877 
[2026-03-17 14:50:58.762] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-17T18:27:20.001Z, SERVICE2) 
[2026-03-17 14:50:58.762] [INFO   ] Http response with code: 201 Message {grantedUnit=104857600, resultCode=201} 
[2026-03-17 14:50:58.772] [INFO   ] LDAP Consumido = {131219056} Quota total = {4670776933} 
[2026-03-17 14:50:58.772] [INFO   ] AvailableQuota: 4539557877 
[2026-03-17 14:50:58.772] [INFO   ] GSU=104857600, consumptionRate=148967 bytes/s Intervalo entre pedido=703 
[2026-03-17 14:50:58.892] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T11:04:52.001Z, SERVICE3) 
[2026-03-17 14:50:58.892] [INFO   ] Http response with code: 201 Message {grantedUnit=426506650, resultCode=201} 
[2026-03-17 14:50:58.913] [INFO   ] LDAP Consumido = {615425631} Quota total = {4670776933} 
[2026-03-17 14:50:58.920] [INFO   ] AvailableQuota: 4055351302 
[2026-03-17 14:50:58.921] [INFO   ] GSU=426506650, consumptionRate=168383 bytes/s Intervalo entre pedido=2532 
[2026-03-17 14:50:58.949] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 93744648-b055-4e31-b979-11a0c824d81a, 2, 104857600, 0, 2025-07-17T18:39:03.001Z, SERVICE2) 
[2026-03-17 14:50:58.950] [INFO   ] Http response with code: 200 Message {grantedUnit=104857600, resultCode=200} 
[2026-03-17 14:50:58.963] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 123d5a6f-c8ed-4825-9c89-02e158d2f398, 2, 17252, 0, 2025-07-18T11:22:17.001Z, N7) 
[2026-03-17 14:50:58.963] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:58.971] [INFO   ] LDAP Consumido = {615425631} Quota total = {4670776933} 
[2026-03-17 14:50:58.972] [INFO   ] AvailableQuota: 4055351302 
[2026-03-17 14:50:58.972] [INFO   ] GSU=104857600, consumptionRate=1092 bytes/s Intervalo entre pedido=96023 
[2026-03-17 14:50:58.973] [INFO   ] [Truncated] GSU= 104857600, used = 20182344 consumptionRate= 1092 bytes/s Intervalo entre pedido = 18482 
[2026-03-17 14:50:58.984] [INFO   ] LDAP Consumido = {615425631} Quota total = {4670776933} 
[2026-03-17 14:50:58.984] [INFO   ] AvailableQuota: 4055351302 
[2026-03-17 14:50:59.192] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 12daabb5-11bf-436b-b462-b5e29fcbb3de, 2, 426506650, 0, 2025-07-18T11:47:04.001Z, SERVICE3) 
[2026-03-17 14:50:59.192] [INFO   ] Http response with code: 200 Message {grantedUnit=383855985, resultCode=200} 
[2026-03-17 14:50:59.192] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T15:26:02.001Z, N7) 
[2026-03-17 14:50:59.202] [INFO   ] Http response with code: 201 Message {grantedUnit=405533405, resultCode=201} 
[2026-03-17 14:50:59.206] [INFO   ] LDAP Consumido = {655807571} Quota total = {4670776933} 
[2026-03-17 14:50:59.206] [INFO   ] AvailableQuota: 4014969362 
[2026-03-17 14:50:59.206] [INFO   ] GSU=383855985, consumptionRate=71794 bytes/s Intervalo entre pedido=5346 
[2026-03-17 14:50:59.215] [INFO   ] LDAP Consumido = {655807571} Quota total = {4670776933} 
[2026-03-17 14:50:59.215] [INFO   ] AvailableQuota: 4014969362 
[2026-03-17 14:50:59.215] [INFO   ] GSU=405533405, consumptionRate=26 bytes/s Intervalo entre pedido=15597438 
[2026-03-17 14:50:59.215] [INFO   ] [Truncated] GSU= 405533405, used = 26 consumptionRate= 26 bytes/s Intervalo entre pedido = 1 
[2026-03-17 14:50:59.292] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 93744648-b055-4e31-b979-11a0c824d81a, 3, 20182344, 0, 2025-07-17T23:47:05.001Z, SERVICE2) 
[2026-03-17 14:50:59.292] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:59.305] [INFO   ] LDAP Consumido = {655807571} Quota total = {4670776933} 
[2026-03-17 14:50:59.305] [INFO   ] AvailableQuota: 4014969362 
[2026-03-17 14:50:59.425] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, d019230a-4d13-4db4-933b-d63f563582eb, 2, 26, 0, 2025-07-18T15:26:03.001Z, N7) 
[2026-03-17 14:50:59.425] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:59.425] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 12daabb5-11bf-436b-b462-b5e29fcbb3de, 3, 383855985, 0, 2025-07-18T13:16:10.001Z, SERVICE3) 
[2026-03-17 14:50:59.425] [INFO   ] Http response with code: 403 Message {resultCode=403} 
[2026-03-17 14:50:59.439] [INFO   ] LDAP Consumido = {655807571} Quota total = {4670776933} 
[2026-03-17 14:50:59.440] [INFO   ] AvailableQuota: 4014969362 
[2026-03-17 14:50:59.442] [INFO   ] LDAP Consumido = {655807571} Quota total = {4670776933} 
[2026-03-17 14:50:59.442] [INFO   ] AvailableQuota: 4014969362 
[2026-03-17 14:50:59.442] [INFO   ] GSU=0, consumptionRate=47768 bytes/s Intervalo entre pedido=0 
[2026-03-17 14:50:59.555] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T10:35:53.001Z, SERVICE2) 
[2026-03-17 14:50:59.555] [INFO   ] Http response with code: 201 Message {grantedUnit=104857600, resultCode=201} 
[2026-03-17 14:50:59.569] [INFO   ] LDAP Consumido = {655807597} Quota total = {4670776933} 
[2026-03-17 14:50:59.570] [INFO   ] AvailableQuota: 4014969336 
[2026-03-17 14:50:59.570] [INFO   ] GSU=104857600, consumptionRate=4818 bytes/s Intervalo entre pedido=21763 
[2026-03-17 14:50:59.571] [INFO   ] [Truncated] GSU= 104857600, used = 361350 consumptionRate= 4818 bytes/s Intervalo entre pedido = 75 
[2026-03-17 14:50:59.582] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T15:31:17.001Z, N7) 
[2026-03-17 14:50:59.582] [INFO   ] Http response with code: 201 Message {grantedUnit=401496933, resultCode=201} 
[2026-03-17 14:50:59.591] [INFO   ] LDAP Consumido = {655807597} Quota total = {4670776933} 
[2026-03-17 14:50:59.591] [INFO   ] AvailableQuota: 4014969336 
[2026-03-17 14:50:59.591] [INFO   ] GSU=401496933, consumptionRate=8673 bytes/s Intervalo entre pedido=46292 
[2026-03-17 14:50:59.591] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 12daabb5-11bf-436b-b462-b5e29fcbb3de, 4, 0, 0, 2025-07-18T13:16:10.001Z, SERVICE3) 
[2026-03-17 14:50:59.591] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:59.604] [INFO   ] LDAP Consumido = {655807597} Quota total = {4670776933} 
[2026-03-17 14:50:59.604] [INFO   ] AvailableQuota: 4014969336 
[2026-03-17 14:50:59.738] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 4439b950-f7b4-4468-8636-396a8cac53fb, 2, 401496933, 0, 2025-07-19T04:22:49.001Z, N7) 
[2026-03-17 14:50:59.739] [INFO   ] Http response with code: 200 Message {grantedUnit=361347240, resultCode=200} 
[2026-03-17 14:50:59.742] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.742] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.742] [INFO   ] GSU=361347240, consumptionRate=342519 bytes/s Intervalo entre pedido=1054 
[2026-03-17 14:50:59.752] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-18T13:44:01.001Z, SERVICE3) 
[2026-03-17 14:50:59.753] [INFO   ] Http response with code: 201 Message {grantedUnit=320460670, resultCode=201} 
[2026-03-17 14:50:59.760] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 06205c99-7ff8-4b84-a95f-a7bd6d096a69, 2, 361350, 0, 2025-07-18T10:37:08.001Z, SERVICE2) 
[2026-03-17 14:50:59.760] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:59.762] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.762] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.762] [INFO   ] GSU=320460670, consumptionRate=2551 bytes/s Intervalo entre pedido=125621 
[2026-03-17 14:50:59.762] [INFO   ] [Truncated] GSU= 320460670, used = 119713328 consumptionRate= 2551 bytes/s Intervalo entre pedido = 46928 
[2026-03-17 14:50:59.772] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.772] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.872] [INFO   ] onlineChargingData(750250250, UPDATE_REQUEST, 4439b950-f7b4-4468-8636-396a8cac53fb, 3, 361347240, 0, 2025-07-19T04:40:23.001Z, N7) 
[2026-03-17 14:50:59.872] [INFO   ] Http response with code: 403 Message {resultCode=403} 
[2026-03-17 14:50:59.885] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.885] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.886] [INFO   ] GSU=0, consumptionRate=343828 bytes/s Intervalo entre pedido=0 
[2026-03-17 14:50:59.892] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, e1861cf3-837b-43bf-be12-1ebc3a2c6989, 2, 119713328, 0, 2025-07-19T02:46:09.001Z, SERVICE3) 
[2026-03-17 14:50:59.892] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:50:59.904] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.904] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.904] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-19T07:58:08.001Z, SERVICE2) 
[2026-03-17 14:50:59.904] [INFO   ] Http response with code: 201 Message {grantedUnit=401460798, resultCode=201} 
[2026-03-17 14:50:59.920] [INFO   ] LDAP Consumido = {1466170232} Quota total = {4670776933} 
[2026-03-17 14:50:59.921] [INFO   ] AvailableQuota: 3204606701 
[2026-03-17 14:50:59.921] [INFO   ] GSU=401460798, consumptionRate=13984 bytes/s Intervalo entre pedido=28708 
[2026-03-17 14:50:59.921] [INFO   ] [Truncated] GSU= 401460798, used = 34904064 consumptionRate= 13984 bytes/s Intervalo entre pedido = 2496 
[2026-03-17 14:51:00.012] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 4439b950-f7b4-4468-8636-396a8cac53fb, 4, 0, 0, 2025-07-19T04:40:23.001Z, N7) 
[2026-03-17 14:51:00.012] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:51:00.034] [INFO   ] LDAP Consumido = {1585883560} Quota total = {4670776933} 
[2026-03-17 14:51:00.035] [INFO   ] AvailableQuota: 3084893373 
[2026-03-17 14:51:00.036] [INFO   ] onlineChargingData(750250250, TERMINATION_REQUEST, 5d9d8841-f8aa-45c3-bf10-b986962e610f, 2, 34904064, 0, 2025-07-19T08:39:44.001Z, SERVICE2) 
[2026-03-17 14:51:00.037] [INFO   ] Http response with code: 204 Message {resultCode=204} 
[2026-03-17 14:51:00.041] [INFO   ] LDAP Consumido = {1585883560} Quota total = {4670776933} 
[2026-03-17 14:51:00.041] [INFO   ] AvailableQuota: 3084893373 
[2026-03-17 14:51:00.102] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-19T02:46:10.001Z, SERVICE3) 
[2026-03-17 14:51:00.102] [INFO   ] Http response with code: 201 Message {grantedUnit=104857600, resultCode=201} 
[2026-03-17 14:51:00.124] [INFO   ] LDAP Consumido = {1585883560} Quota total = {4670776933} 
[2026-03-17 14:51:00.124] [INFO   ] AvailableQuota: 3084893373 
[2026-03-17 14:51:00.124] [INFO   ] GSU=104857600, consumptionRate=2 bytes/s Intervalo entre pedido=52428800 
[2026-03-17 14:51:00.126] [INFO   ] [Truncated] GSU= 104857600, used = 66 consumptionRate= 2 bytes/s Intervalo entre pedido = 33 
[2026-03-17 14:51:00.172] [INFO   ] onlineChargingData(750250250, INITIAL_REQUEST, POSTMAN_MOC_xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx, 1, 0, 0, 2025-07-19T05:19:50.001Z, N7) 
[2026-03-17 14:51:00.172] [INFO   ] Http response with code: 403 Message {resultCode=403} 
